,text_id,predict_event,pleasantness,goal_relevance,other_responsblt,urgency,self_control,social_norms,hidden_emo_text,emotion,predicted_predict_event,gate_weights_predict_event,predicted_pleasantness,gate_weights_pleasantness,predicted_goal_relevance,gate_weights_goal_relevance,predicted_other_responsblt,gate_weights_other_responsblt,predicted_urgency,gate_weights_urgency,predicted_self_control,gate_weights_self_control,predicted_social_norms,gate_weights_social_norms,emo_predictions
388,41589,2.2,1.2,2.0,2.2,3.6,2.8,1.6,I raised my hand in class to answer a question but gave a wrong answer,shame,-0.17361933,0.11294692,-0.58066034,0.20116507,0.1614142,0.15259315,-0.33661398,0.12621787,-0.016609423,0.16204914,0.32121176,0.14313555,0.509216,0.101892285,surprise
389,41600,4.0,1.0,3.8,3.4,3.2,2.4,2.6,my family told me I was sinning and going against God's will by dating someone outside of the church.,shame,-0.21429676,0.10350641,-0.45009238,0.18537122,0.0038197674,0.14889087,-0.255179,0.12245242,-0.036859825,0.18751836,0.35862982,0.13996439,0.2820853,0.11229637,surprise
390,41606,3.0,1.2,3.2,2.8,3.6,2.2,3.6,"I did not stand up for my friend when I knew she was in the right. However, I didnt know how to handle the situation. In hindsight, i let her down.",guilt,-0.20331956,0.10869938,-0.62329024,0.19155607,0.19439574,0.14379653,-0.3692603,0.12977272,-0.08295648,0.1805311,0.36310327,0.14231722,0.4598024,0.10332695,surprise
391,41607,3.8,1.4,3.6,2.6,2.4,2.0,1.6,Not being around my son,sadness,-0.47074357,0.11737465,-0.41541663,0.15658274,0.10914861,0.13127467,-0.120467685,0.11783691,0.117377,0.1991825,0.28823906,0.13903159,0.2312677,0.13871695,surprise
392,41621,2.8,3.8,1.8,4.6,3.2,1.4,1.4,my friend told me she was pregnant.,surprise,-0.28166655,0.10423673,-0.1237651,0.15079398,0.20036335,0.16713116,-0.21454181,0.1337341,0.002986833,0.19592349,0.14667101,0.12781334,0.039499044,0.120367184,surprise
393,41628,2.2,3.8,4.8,3.6,4.2,2.6,1.4,"I was proposed to. Even thought I had thought about it some time before maybe a few months. I was on holiday and was not expecting it at all, it was a huge ....",surprise,-0.19053175,0.09891388,-0.4481541,0.18877053,0.06170744,0.14632979,-0.13773486,0.12559855,-0.02298434,0.19560021,0.33388346,0.1346278,0.30535257,0.11015917,surprise
394,41629,3.0,4.8,2.8,5.0,2.8,1.2,1.0,My football team won,joy,-0.34165806,0.11213156,-0.37147054,0.15506789,0.16461284,0.13085172,-0.0013994407,0.11226568,0.099875584,0.20545885,0.29824078,0.146258,0.094539,0.1379663,surprise
395,4163,3.8,2.4,1.8,2.4,2.6,3.4,1.6,traveling from norfolk to swansea.,boredom,-0.19209184,0.113969095,-0.62874717,0.20243429,0.22808452,0.15100276,-0.39398542,0.124447085,-0.020113781,0.17297716,0.39200085,0.14044507,0.5543099,0.09472446,surprise
396,41630,2.0,4.8,3.0,4.6,3.8,2.0,1.2,I felt ... when my best friend gave me a little kitten as a birthday gift.,joy,0.0052032657,0.11810895,-0.41499278,0.18864998,0.4817323,0.14929748,-0.056624018,0.10893625,0.23585619,0.15714264,0.06624982,0.1504362,0.2919646,0.12742855,surprise
397,41632,2.0,4.6,3.8,3.0,2.4,1.2,1.2,"I felt ... when i discovered i was pregnant after thinking i was infertile after i had had breast cancer and due to my chemo etc, also because i have another medical condition which is one of the biggest causes of infertility",surprise,-0.16613151,0.10319974,-0.56419,0.19800895,0.060575057,0.14623709,-0.21170232,0.1270456,-0.12677146,0.18081282,0.3233595,0.1390373,0.421391,0.10565856,surprise
398,41641,2.6,4.4,3.2,5.0,4.2,2.6,1.2,A time o felt ... is when my mom and friends planned a ... bday party for my 17th bday.,surprise,-0.38060695,0.11573844,-0.2601103,0.15901718,0.4736405,0.15383841,0.038202845,0.124451876,0.033593103,0.18616931,-0.03174223,0.12032142,0.34368235,0.14046337,surprise
399,41642,2.6,4.8,4.6,4.2,4.2,4.0,1.8,I found out a puppy was available for adoption.,joy,-0.10304107,0.10649803,-0.247264,0.14944813,0.19550581,0.14174233,-0.05832632,0.12163478,-0.015697852,0.19768816,0.12844342,0.14232132,-0.035977446,0.14066723,surprise
400,41648,1.4,5.0,1.2,5.0,3.0,1.6,1.0,I got gifted a Pandora bracelet,joy,-0.3866778,0.118153475,-0.42441,0.15176667,0.27613458,0.15387815,-0.27493036,0.112089045,-0.09641792,0.20455366,0.31892437,0.13283126,0.08857049,0.12672774,surprise
401,4165,4.4,3.2,4.4,4.4,4.4,3.0,1.4,I had my newborn baby,joy,-0.23352946,0.11071061,-0.5493386,0.18388379,0.05643261,0.15072815,-0.41879475,0.12587193,-0.1884591,0.18588342,0.347172,0.13414213,0.4198569,0.10877995,surprise
402,41651,2.0,2.0,3.6,2.0,1.8,2.8,1.2,"I felt ... when I went back to a city I had once lived in for 11 years, Montreal (Canada). When I had left the city 23 years ago, I was in love with the city. When I returned for the first time two weeks ago, I felt ... that I no longer felt that way. I, as a matter of fact, hated every minute I was in the city. Both me and the city had changed.",surprise,-0.23023865,0.10481442,-0.5694881,0.19766775,0.2667284,0.14453317,-0.17307861,0.12207891,-0.08465788,0.18822923,0.3062738,0.14019011,0.41950917,0.10248639,surprise
403,41654,1.8,5.0,4.8,1.2,2.2,4.2,1.4,I felt ... when I passed my English GCSE with an A as I had failed all prior ones before,pride,-0.2009251,0.105689734,-0.28648874,0.1678875,0.16128512,0.13173436,0.025477422,0.11743254,-0.02221094,0.18419082,0.05742334,0.14832592,0.18376113,0.14473912,surprise
404,41658,2.6,4.4,3.2,4.4,3.6,3.2,1.6,I felt ... when my parents threw me a surprise party.,joy,-0.13548906,0.116697654,-0.22012079,0.17980367,0.29840562,0.1479018,-0.15106346,0.111358196,0.20089415,0.17556387,0.1397294,0.13095659,0.10934367,0.13771816,surprise
405,41660,3.2,4.6,4.6,4.8,3.6,3.0,1.0,my friends asked me to be maid of honour,pride,-0.27445546,0.10844359,-0.39890474,0.17079435,-0.04888917,0.14625405,-0.14605622,0.12881632,0.054458156,0.19136891,0.28075814,0.13698342,0.27512258,0.11733934,surprise
406,41661,2.6,3.8,2.4,4.0,3.2,1.6,1.6,I was a child and my parents ... my sister and I with a golden retriever puppy,surprise,-0.5398417,0.116680324,-0.15760936,0.16014153,0.14889589,0.14475954,-0.164589,0.12256066,-0.17463012,0.20492208,0.06762147,0.12900166,-0.08791311,0.121934175,surprise
407,41664,1.2,1.0,2.8,4.0,2.4,1.2,2.4,The new house that I moved into at university did not look like the pictures (in a bad way),anger,-0.21131928,0.1044971,-0.5710277,0.194082,0.18737505,0.15060006,-0.31759897,0.12637612,-0.15162699,0.18311298,0.38528532,0.14027883,0.43948972,0.10105289,surprise
408,41671,1.8,3.6,2.2,2.4,2.2,3.4,1.4,I felt ... when I had won the first woman's greco roman style wrestling match in my countries province. I was not told before hand that the tournament I was wrestling at was going to be the first to offer this style of wrestling to women. I was just the first match that was up and I won.,surprise,-0.20319043,0.10602121,-0.6041946,0.19069031,0.23814936,0.1401507,-0.27595124,0.12763424,-0.037326857,0.18364483,0.31181085,0.14864042,0.36765134,0.10321826,surprise
409,41674,1.6,4.4,4.4,2.8,2.8,2.8,1.2,I applied for a prestigious position at my university when I was a student. The competition was intense and I was very much a dark horse with nothing more than an outside shot. I felt ... when the hiring committee showed up at my front door with party streamers and a bottle of champagne to tell me that I'd been selected for the job.,surprise,-0.19514154,0.103508964,-0.5822003,0.20059535,0.24859358,0.1418206,-0.25092897,0.123934254,-0.09535332,0.19174089,0.34299284,0.13724956,0.34718865,0.101150386,surprise
410,41681,1.2,2.4,3.6,4.8,3.2,1.4,1.6,"I was asked to be the best man at a wedding of a friend I did not consider myself close with. I had not talked to him in more than a year, but he said I was one of his best friends. I had never even met the bride.",surprise,-0.23948884,0.104420446,-0.56279016,0.1918225,0.20491192,0.14405407,-0.30624387,0.12777187,-0.03539832,0.18745738,0.3299734,0.14256749,0.35759234,0.10190625,surprise
411,41688,3.2,2.8,2.6,4.6,4.0,1.8,2.2,my friend came out as gay to me,surprise,-0.12450962,0.115005106,-0.58610547,0.19793521,0.13968496,0.15283568,-0.364798,0.12531433,-0.025545627,0.1644071,0.34870416,0.14225748,0.50849414,0.102245115,surprise
412,41693,2.8,1.2,3.6,3.6,2.6,2.8,1.8,a close friend at work got a promotion over me,anger,-0.2854057,0.10518697,-0.13649312,0.15568578,0.08653931,0.15978847,0.04823356,0.11421719,0.0007744576,0.19386789,0.1831002,0.14389235,0.06538333,0.1273614,surprise
413,417,1.4,1.0,3.6,3.8,4.0,1.4,2.4,My home insurance company messed up my insurance claim,anger,-0.38948745,0.10799362,-0.45511138,0.16062593,0.20654,0.13032213,-0.2528286,0.12083986,0.06782098,0.19964978,0.2650727,0.14474799,0.19345199,0.13582076,surprise
414,4170,4.0,2.0,1.8,3.0,2.8,4.2,1.0,I felt ... when I had to do the dishes earlier.,boredom,-0.22309884,0.11288621,-0.63751084,0.20224056,0.17167957,0.15231006,-0.38288912,0.1251687,0.011437714,0.16768412,0.2983806,0.13911921,0.5416869,0.10059115,surprise
415,41722,2.8,5.0,4.6,2.6,2.6,4.6,2.6,"I felt ... when I was able to hold hands with and kiss my girlfriend in public and not feel any shame, despite growing up in an extremely homophobic environment.",relief,-0.10989608,0.10096776,-0.41658363,0.18634734,-0.021736633,0.14005095,-0.0046648253,0.12092726,-0.038153365,0.18782045,0.18346353,0.14095916,0.2797981,0.12292713,surprise
416,4174,4.2,1.0,3.0,4.0,1.4,2.6,1.0,"At work, my job is far to mind numbing and it does not challenge me.",boredom,-0.20480645,0.112196825,-0.6317115,0.1998783,0.16693811,0.1478666,-0.38212758,0.12510315,0.016894653,0.17412399,0.33204156,0.14166534,0.5700028,0.09916587,surprise
417,41744,3.0,2.4,2.4,3.4,1.4,1.6,1.2,I read that someone prominent in my workplace announced he was leaving.,surprise,-0.3476028,0.10555654,-0.042909086,0.14489192,0.20278515,0.1198414,-0.009278936,0.115329444,-0.036999837,0.20688497,0.05505173,0.14397694,-0.15141492,0.16351876,surprise
418,41759,2.8,1.0,2.8,4.6,2.0,1.4,2.4,I got stood up on a date,anger,-0.5080197,0.10884975,-0.43122676,0.14946006,0.27573645,0.15378568,-0.22181997,0.12076972,-0.16354446,0.20447476,0.35403448,0.13213255,0.086545125,0.13052751,surprise
419,41760,2.6,4.8,5.0,3.8,3.6,2.8,1.0,I was ... when I was hired for my job 6 months ago. I'm a recent graduate that had no relevant experience and was concerned how my job prospects were looking. Even without any experience the company still took a chance with me and things have been going great ever since.,surprise,-0.26245368,0.104933016,-0.5167786,0.18775295,0.28931147,0.14474204,-0.24699219,0.12636642,-0.029770955,0.18602158,0.3075974,0.14561805,0.34747732,0.10456587,surprise
420,41763,2.8,4.2,3.8,3.6,1.6,3.0,1.6,"I found the perfect man for me, and the more time goes on, the more I realized he was the best person for me. Every day is a ....",joy,-0.17287542,0.10450498,-0.6067111,0.193698,0.15346181,0.14377186,-0.30292356,0.12740402,-0.08990884,0.1851429,0.29305112,0.1394817,0.41995203,0.10599648,surprise
421,41769,3.8,4.6,4.2,2.0,2.8,2.8,1.4,when i received my teaching certificate last week.,pride,-0.20221104,0.10124551,-0.31076297,0.1676521,0.022615585,0.14653592,-0.15206085,0.11368727,0.054749712,0.20138781,0.3246293,0.14393793,0.25729388,0.12555352,surprise
422,41778,2.6,4.6,3.2,3.8,2.0,3.6,1.6,i wasn't judged by my therapist whenever i would talk about the little things in life that upset me. And when they validated my feelings when no one ever has.,relief,-0.15582907,0.10303125,-0.5594202,0.20391643,0.09124461,0.14712818,-0.23342676,0.12191854,0.014971957,0.18741746,0.38652554,0.13806854,0.47703147,0.09851957,surprise
423,41779,3.6,4.8,3.8,3.6,2.8,3.4,1.2,"I form a meaningful connection with someone that shares my beliefs, listens to my thoughts and communicates with me in a respectful way",trust,-0.07878749,0.10906192,-0.49062556,0.18230897,0.07224575,0.14233689,-0.1767163,0.13073103,-0.066606,0.18597351,0.23851512,0.13730459,0.38347805,0.11228309,surprise
424,41780,2.2,4.2,3.8,3.2,3.2,2.4,1.6,"I felt ... when I confided in my partner about my past experiences, and he listened to me without judging",relief,-0.1384596,0.11243722,-0.5840158,0.19700666,0.11554119,0.15122972,-0.32921714,0.12538223,0.005961388,0.16232383,0.30601117,0.14575301,0.53674054,0.10586736,surprise
425,41789,2.0,1.4,4.8,1.6,3.8,1.2,1.0,"4 years ago i had open heart surgery done.  I was new to the hospital and knew none of the doctors or nurses, even though I did not know the surgeon I implicitly ... him and his decisions.",trust,-0.28954637,0.10369681,-0.5729943,0.19300689,0.20530684,0.14703757,-0.29229882,0.12896195,-0.09675689,0.18293282,0.34195006,0.14595415,0.4374956,0.09840983,surprise
426,41791,1.6,4.6,3.4,4.6,2.4,1.4,1.4,"I felt complete ... when I learnt that a colleague of mine defended my reputation in my absence. While some people were trying to defame me, my colleague in a question, took it upon himself to defend my honor and reputation. I was elated when I got wind of it and knew then that this was someone I could really ....",joy,-0.26520485,0.10075739,-0.5965567,0.1902706,0.21151774,0.13636576,-0.17577681,0.12911588,-0.012445226,0.19421315,0.27669019,0.14417957,0.43580788,0.105097674,surprise
427,41794,2.0,2.8,2.8,4.6,3.8,2.4,1.2,my good friend shared something personal with me,trust,-0.26013964,0.1103333,-0.13612601,0.1613663,0.044358615,0.13747375,0.09049002,0.118096635,0.07622184,0.18731883,0.20114177,0.14204007,0.047815695,0.14337115,surprise
428,41795,3.2,4.4,3.6,3.8,2.8,2.4,1.0,I felt ... when I was voted class president,pride,-0.39843917,0.1115272,-0.10587195,0.16669331,0.18454058,0.1333714,-0.08852064,0.11499815,0.19100158,0.18949643,0.17509265,0.13741018,0.25464177,0.1465033,surprise
429,41801,1.4,2.0,3.4,3.0,4.4,1.8,2.2,When I was in an ambulance I ... the professionals,trust,-0.4285134,0.103833735,-0.4431667,0.1557253,0.19405009,0.16779968,-0.16305213,0.1232773,0.02564086,0.19132134,0.2521084,0.13354722,0.21058117,0.12449532,surprise
430,41814,2.4,2.2,3.0,4.8,4.0,3.2,3.8,my client opened up about abuse he had experienced at the hands of a woman. He felt he could not tell another woman what happened but he stated he felt completely accepted by me and this meant that he was able to ... me with his darkest secret.,trust,-0.15196812,0.105880685,-0.48636687,0.18607281,0.18878,0.13856123,-0.3045972,0.12801637,-0.18614008,0.18718053,0.35102743,0.1477192,0.37898457,0.10656914,surprise
431,41826,2.2,4.0,3.6,4.2,2.8,2.8,1.0,"My boss left his job and I was appointed to his role. He left me a two page letter afterwards with his encouragement, and I felt ... because two years prior, when we commenced working together, he established a very strong wall between us. Over the years he started to ... me and that was a sign to me of that wall having come down.",pride,-0.2862421,0.099318884,-0.52514946,0.19545035,0.27561194,0.14278793,-0.21687558,0.12576747,-0.07570693,0.18801135,0.3145722,0.14268689,0.362916,0.10597711,surprise
432,41830,2.6,3.0,2.2,4.2,4.4,3.0,1.6,A child asked for my help with a difficult situation (at work),no-emotion,-0.1786704,0.10343381,-0.24873489,0.16018076,0.10024841,0.14040847,-0.10573229,0.12589414,-0.03578277,0.18572278,0.22164509,0.14372541,0.21601763,0.14063467,surprise
433,41835,3.2,4.4,4.4,4.8,3.8,3.8,1.4,"my current boyfriend asked me to date him. This told me that he only wanted associations with me, and I ... him from then on out to only want to date me and focus on me rather than other girls.",trust,-0.17561194,0.110332504,-0.5858874,0.19690235,0.15997386,0.14860111,-0.36323643,0.12607944,0.060067922,0.1731586,0.41033596,0.1418988,0.48288155,0.103027195,surprise
434,41840,1.6,4.8,4.0,2.4,3.0,3.2,1.0,"I felt ... when I could open up about my feelings to my significant other. Growing up, I would bottle up my feelings. As an adult, I am working toward not doing that so often.",relief,-0.24764983,0.11392449,-0.49786684,0.17450418,0.34938896,0.14537236,-0.13697238,0.119065166,-0.02354768,0.17173102,0.1722441,0.15223908,0.25013128,0.12316372,surprise
435,41844,2.6,2.8,3.8,3.6,2.2,3.2,1.8,"I felt ... when I realized my friends and family supported me in a big career jump I made because deep down I had feared I had made the wrong decision. I myself do get in my own way sometimes because I am type a so when i feel like things arent perfect, I get nervous. I realized they supported me because they lent me some money while I couldnt afford a bill that they would struggle to afford as well.",guilt,-0.21086626,0.10333012,-0.5394806,0.19172618,0.25121278,0.14794415,-0.24433339,0.12285394,-0.011505827,0.18498391,0.3001424,0.13993569,0.3630268,0.10922595,surprise
436,41847,2.4,4.8,4.0,3.4,3.2,2.4,1.2,i felt ... when i got nominated to set up a working group at hte charity i vouluenteer for,pride,-0.35279396,0.10918095,-0.6543786,0.17668632,0.12753443,0.16010496,-0.27083033,0.123830594,-0.020213261,0.17992169,0.39708713,0.14763044,0.4537555,0.10264501,surprise
437,41857,3.8,3.6,4.4,3.2,3.0,4.0,1.8,I felt ... when I was applying for a promotion in work. I looked to my line manager who I ... and gave me great advice and support through the process,fear,-0.21086816,0.10153995,-0.5629615,0.19889614,0.16272831,0.14631256,-0.2484036,0.12893814,0.020203188,0.17758135,0.27301127,0.13963802,0.39434546,0.107093826,surprise
438,41862,1.6,1.2,3.4,1.2,4.0,2.6,1.8,When i had to get in a strangers car because mine was stuck in the snow in the midde of the lanes.,fear,-0.25910252,0.10559188,-0.6507475,0.19118567,0.21177538,0.14635725,-0.2118846,0.12981881,0.0936269,0.1849156,0.38742006,0.1456005,0.41769254,0.09653026,surprise
